Timestamp | Level | Message
2026-02-23T16:01:47.501Z | INFO | [Admin] Running 3 bulk cycles (includeTournaments: false, generateUsersPerCycle: true)...
2026-02-23T16:01:47.535Z | INFO | === Cycle 51 Started ===
2026-02-23T16:01:47.535Z | INFO | Cycle 51 (1/3)
2026-02-23T16:01:47.535Z | INFO |  [Admin] === Cycle 51 (1/3) ===
2026-02-23T16:01:47.542Z | INFO | [Admin] Step 1: Execute League Battles (1v1)
2026-02-23T16:01:47.542Z | INFO | [BattleOrchestrator] Executing battles scheduled for: 2026-02-23T16:01:47.542Z
2026-02-23T16:01:47.549Z | INFO | [BattleOrchestrator] Found 4 matches to execute
2026-02-23T16:01:47.667Z | INFO | [Streaming] Poor_Robot_1_1771862367685 earned ₡1,045 from Battle #76845
2026-02-23T16:01:47.669Z | INFO | [Streaming] Poor_Robot_3_1771862367694 earned ₡1,047 from Battle #76845
2026-02-23T16:01:47.691Z | INFO | [Battle] League: bronze | Poor_Robot_1_1771862367685 (User 47930) vs Poor_Robot_3_1771862367694 (User 47931) | Winner: Poor_Robot_3_1771862367694 | Rewards: ₡9,000 / ₡1,500 | Prestige: +5 | Fame: +2
2026-02-23T16:01:47.773Z | INFO | [Streaming] Poor_Robot_0_1771862367679 earned ₡1,045 from Battle #76848
2026-02-23T16:01:47.775Z | INFO | [Streaming] NewTeam_Robot_1_1771862368260 earned ₡1,041 from Battle #76848
2026-02-23T16:01:47.794Z | INFO | [Battle] League: bronze | Poor_Robot_0_1771862367679 (User 47930) vs NewTeam_Robot_1_1771862368260 (User 47964) | Winner: NewTeam_Robot_1_1771862368260 | Rewards: ₡9,000 / ₡1,500 | Prestige: +5 | Fame: +2
2026-02-23T16:01:47.802Z | ERROR | [BattleOrchestrator] Failed to process match 52934: {}
2026-02-23T16:01:47.898Z | INFO | [Streaming] TestRobot1_1771862507516_0.7184344811436664 earned ₡3,830 from Battle #76851
2026-02-23T16:01:47.900Z | INFO | [Streaming] TestRobot2_1771862507520_0.40434750439474787 earned ₡11,085 from Battle #76851
